TOA5,IMNAVAIT-SNOWFENCE,CR1000,12067,CR1000.Std.14,CPU:Imnaviatfence.CR1,34902,Imnaviat,,,,,,,,,,,
TIMESTAMP,RECORD,WS_ms,WindDir,WS_ms_WVc(1),WS_ms_WVc(2),WS_ms_S_WVT,T107_C,Snow_depth_3m,SignalQuality_3m,Snow_depth_8m,SignalQuality_8m,Snow_depth_15m,SignalQuality_15m,Batt_Volt,PanelTemp,T_107_3m,T_107_8m,T_107_15m
TS,RN,meters/second,Degrees,meters/second,meters/second,meters/second,Deg C,,,,,,,Volts,deg. C,deg c,deg c,deg c
,,Smp,Smp,WVc,WVc,Max,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
2/25/2012 0:10,180283,1.299,141.3,1.356,131.5,1.705,-30.35,1.996,0,2.56,0,0.668,0,12.84,-30.72,-3.208,-2.752,-3.607
2/25/2012 0:20,180284,1.509,130.7,1.552,127.9,1.867,-30.15,1.997,0,2.56,0,0.666,0,12.84,-30.72,-3.207,-2.751,-3.616
2/25/2012 0:30,180285,1.568,123.2,1.689,128.3,1.872,-30.07,1.992,0,2.56,0,0.657,0,12.84,-30.68,-3.207,-2.751,-3.616
2/25/2012 0:40,180286,1.867,125.8,1.608,127.9,1.98,-30.07,1.993,0,2.56,0,0.655,0,12.84,-30.6,-3.207,-2.751,-3.616
2/25/2012 0:50,180287,1.313,121.4,1.626,127.3,1.965,-30.23,1.988,0,2.56,0,0.653,0,12.84,-30.56,-3.209,-2.753,-3.617
2/25/2012 1:00,180288,1.333,131.6,1.253,129.6,1.588,-30.25,1.99,0,2.56,0,0.656,0,12.84,-30.52,-3.209,-2.753,-3.618
2/25/2012 1:10,180289,1.22,117.8,1.306,121.5,1.607,-30.33,1.989,0,2.56,0,0.665,0,12.83,-30.56,-3.208,-2.753,-3.617
2/25/2012 1:20,180290,1.847,116.7,1.164,123.1,1.945,-30.66,1.989,0,2.56,0,0.655,0,12.83,-30.64,-3.208,-2.753,-3.627
2/25/2012 1:30,180291,1.715,124.5,1.438,128.1,1.828,-30.7,1.993,0,2.56,0,0.655,0,12.83,-30.72,-3.209,-2.753,-3.627
2/25/2012 1:40,180292,0.921,133.6,1.304,121.5,1.705,-30.23,1.989,0,2.56,0,0.656,0,12.82,-30.81,-3.209,-2.753,-3.627
2/25/2012 1:50,180293,1.166,171.8,0.679,150,1.166,-30.25,1.987,0,2.56,0,0.647,0,12.82,-30.85,-3.208,-2.752,-3.627
2/25/2012 2:00,180294,0.564,193.6,0.673,179.3,1.142,-30.49,1.991,0,2.56,0,0.656,0,12.82,-30.85,-3.208,-2.753,-3.627
2/25/2012 2:10,180295,0.759,143.7,0.569,166.3,0.818,-30.64,1.988,0,2.56,0,0.656,0,12.82,-30.89,-3.208,-2.752,-3.627
2/25/2012 2:20,180296,0.299,124.8,0.531,132.3,0.936,-30.64,1.991,0,2.56,0,0.656,0,12.82,-31.05,-3.208,-2.752,-3.626
2/25/2012 2:30,180297,0.867,115.1,0.616,128,0.98,-30.43,1.989,0,2.56,0,0.659,0,12.82,-31.22,-3.208,-2.752,-3.626
2/25/2012 2:40,180298,1.078,105.7,1.128,123,1.387,-30.64,1.989,0,2.56,0,0.657,0,12.82,-31.35,-3.209,-2.753,-3.627
2/25/2012 2:50,180299,1.068,128.5,1.2,119.8,1.46,-31.1,1.988,0,2.56,0,0.659,0,12.82,-31.47,-3.209,-2.753,-3.627
2/25/2012 3:00,180300,0.97,96.4,1.07,117.9,1.401,-30.85,1.988,0,2.56,0,0.658,0,12.82,-31.6,-3.208,-2.752,-3.626
2/25/2012 3:10,180301,1.166,104.4,0.913,113.4,1.215,-31.46,1.988,0,2.56,0,0.662,0,12.81,-31.68,-3.209,-2.753,-3.637
2/25/2012 3:20,180302,0.867,143.8,0.654,148.1,1.24,-31.52,1.985,0,2.56,0,0.662,0,12.81,-31.81,-3.209,-2.754,-3.628
2/25/2012 3:30,180303,0.715,143.5,0.897,146.2,1.191,-30.97,1.989,0,2.56,0,0.664,0,12.81,-31.85,-3.209,-2.753,-3.637
2/25/2012 3:40,180304,1.421,128.2,0.954,128.2,1.421,-30.91,1.989,0,2.56,0,0.66,0,12.81,-31.94,-3.209,-2.753,-3.637
2/25/2012 3:50,180305,1.749,123.7,1.235,129.6,1.749,-31.57,1.985,0,2.56,0,0.658,0,12.81,-31.98,-3.219,-2.754,-3.638
2/25/2012 4:00,180306,1.568,145.2,1.444,126.7,1.803,-31.27,1.986,0,2.56,0,0.656,0,12.81,-32.16,-3.209,-2.753,-3.637
2/25/2012 4:10,180307,1.573,136.3,1.492,129.8,1.808,-31.48,2.36,0,2.56,0,0.66,0,12.81,-32.2,-3.21,-2.755,-3.639
2/25/2012 4:20,180308,1.509,139.2,1.367,125.9,1.637,-31.12,2.36,0,2.56,0,0.659,0,12.8,-32.29,-3.21,-2.754,-3.638
2/25/2012 4:30,180309,1.485,130.2,1.568,123.5,1.695,-31.5,2.36,0,2.56,0,0.659,0,12.8,-32.37,-3.21,-2.754,-3.648
2/25/2012 4:40,180310,1.387,120.1,1.453,121,1.607,-31.44,2.36,0,2.56,0,0.657,0,12.8,-32.37,-3.211,-2.755,-3.639
2/25/2012 4:50,180311,0.764,113.9,1.316,121.1,1.632,-30.97,2.36,0,2.56,0,0.664,0,12.8,-32.42,-3.21,-2.754,-3.648
2/25/2012 5:00,180312,1.23,126.9,1.048,117.1,1.411,-31.35,2.36,0,2.56,0,0.66,0,12.8,-32.46,-3.211,-2.755,-3.648
2/25/2012 5:10,180313,1.808,112.3,1.42,114.4,1.808,-31.7,2.36,0,2.56,0,0.662,0,12.8,-32.55,-3.22,-2.754,-3.648
2/25/2012 5:20,180314,1.372,111.2,1.319,115,1.7,-31.53,2.36,0,2.56,0,0.664,0,12.8,-32.68,-3.21,-2.754,-3.648
2/25/2012 5:30,180315,1.122,102.3,0.999,111,1.303,-30.97,2.36,0,2.56,0,0.665,0,12.8,-32.82,-3.211,-2.755,-3.649
2/25/2012 5:40,180316,0.711,96.6,0.637,106.5,1.039,-30.56,2.36,0,2.56,0,0.663,0,12.8,-32.91,-3.212,-2.756,-3.65
2/25/2012 5:50,180317,0.392,121.6,0.748,107.1,1.063,-30.6,2.36,0,2.56,0,0.663,0,12.8,-33.04,-3.211,-2.755,-3.649
2/25/2012 6:00,180318,0.711,132.2,0.698,119,0.857,-30.76,2.36,0,2.56,0,0.661,0,12.79,-33.18,-3.221,-2.756,-3.649
2/25/2012 6:10,180319,0.838,111.8,0.852,119.7,1.117,-31.74,2.36,0,2.56,0,0.667,0,12.79,-33.4,-3.221,-2.756,-3.65
2/25/2012 6:20,180320,0.382,129.1,0.722,117.6,0.867,-31.18,2.36,0,2.56,0,0.664,0,12.79,-33.63,-3.211,-2.756,-3.649
2/25/2012 6:30,180321,0.735,120.7,0.679,135.3,0.975,-31.48,2.36,0,2.56,0,0.664,0,12.79,-33.87,-3.212,-2.756,-3.66
2/25/2012 6:40,180322,0.51,115.6,0.574,105.7,0.764,-30.97,2.36,0,2.56,0,0.659,0,12.79,-34.05,-3.222,-2.756,-3.66
2/25/2012 6:50,180323,1.034,125.7,0.819,115.5,1.181,-31.79,2.36,0,2.56,0,0.663,0,12.79,-34.29,-3.221,-2.756,-3.659
2/25/2012 7:00,180324,0.857,108.6,0.977,121.4,1.142,-31.92,2.36,0,2.56,0,0.663,0,12.78,-34.63,-3.22,-2.754,-3.668
2/25/2012 7:10,180325,1.225,107.3,1.135,121.2,1.759,-32.67,2.36,0,2.56,0,0.662,0,12.78,-35.02,-3.218,-2.752,-3.665
2/25/2012 7:20,180326,1.455,121.7,1.372,113.2,1.661,-32.33,2.36,0,2.56,0,0.66,0,12.78,-35.51,-3.216,-2.75,-3.664
2/25/2012 7:30,180327,1.509,116.9,1.497,119.6,1.681,-32.54,2.36,0,2.56,0,0.663,0,12.78,-35.97,-3.215,-2.75,-3.663
2/25/2012 7:40,180328,1.715,104.1,1.553,116.6,1.808,-33.13,2.36,0,2.56,0,0.672,0,12.78,-36.44,-3.215,-2.749,-3.663
2/25/2012 7:50,180329,1.499,108.2,1.423,112.1,1.72,-32.85,2.36,0,2.56,0,0.658,0,12.78,-36.81,-3.215,-2.759,-3.663
2/25/2012 8:00,180330,1.695,115.4,1.496,112.4,1.695,-32.49,2.36,0,2.56,0,0.653,0,12.78,-37.13,-3.214,-2.748,-3.662
2/25/2012 8:10,180331,2.274,118.1,1.85,116.7,2.274,-34.42,2.36,0,2.56,0,0.656,0,12.78,-37.41,-3.213,-2.747,-3.661
2/25/2012 8:20,180332,1.803,117.8,2.067,114.8,2.396,-32.74,2.36,0,2.56,0,0.663,0,12.77,-37.57,-3.212,-2.756,-3.66
2/25/2012 8:30,180333,2.029,117,2.1,115.2,2.377,-34.87,2.36,0,2.56,0,0.682,0,12.77,-37.68,-3.213,-2.757,-3.66
2/25/2012 8:40,180334,1.563,117.5,1.859,116.7,2.083,-32.54,2.36,0,2.56,0,0.654,0,12.77,-37.74,-3.203,-2.747,-3.661
2/25/2012 8:50,180335,1.264,124,1.431,115,1.588,-32.85,2.36,0,2.56,0,0.67,0,12.78,-37.8,-3.213,-2.757,-3.67
2/25/2012 9:00,180336,0.97,136,0.885,129.3,1.201,-32.07,2.36,0,2.56,0,0.662,0,12.79,-37.74,-3.213,-2.757,-3.671
2/25/2012 9:10,180337,1.201,117.3,1.096,116.7,1.294,-32.22,2.36,0,2.56,0,0.667,0,12.81,-37.74,-3.213,-2.747,-3.67
2/25/2012 9:20,180338,2.327,117.7,2.028,122.7,2.499,-35.08,2.36,0,2.56,0,0.653,0,12.92,-37.74,-3.213,-2.757,-3.681
2/25/2012 9:30,180339,2.416,124.4,2.353,117.8,2.573,-34.3,2.36,0,2.56,0,0.656,0,13.49,-37.68,-3.213,-2.748,-3.68
2/25/2012 9:40,180340,2.666,120.5,2.671,120.8,2.754,-33.74,2.36,0,2.56,0,0.657,0,14.95,-37.35,-3.215,-2.759,-3.672
2/25/2012 9:50,180341,2.876,122.9,2.738,121.3,2.876,-33.48,2.36,0,2.56,0,0.656,0,14.95,-36.86,-3.213,-2.747,-3.68
2/25/2012 10:00,180342,2.646,122.1,2.788,119.8,2.994,-33.58,2.36,0,2.56,0,0.653,0,15.2,-36.44,-3.202,-2.756,-3.67
2/25/2012 10:10,180343,2.524,119.8,2.654,124,2.837,-33.58,2.36,0,2.56,0,0.655,0,15.15,-36.13,-3.203,-2.757,-3.67
2/25/2012 10:20,180344,2.377,117.9,2.507,115.5,2.666,-33.98,2.36,0,2.56,0,0.658,0,13.71,-35.87,-3.214,-2.748,-3.681
2/25/2012 10:30,180345,1.926,120.7,2.127,118.9,2.313,-33.65,2.36,0,2.56,0,0.666,0,14.19,-35.82,-3.215,-2.75,-3.683
2/25/2012 10:40,180346,1.984,126.9,1.863,120.8,2.068,-31.5,2.36,0,2.56,0,0.649,0,15.19,-35.72,-3.206,-2.759,-3.682
2/25/2012 10:50,180347,2.445,132.1,2.352,129.3,2.582,-32.79,2.36,0,2.56,0,0.652,0,15.18,-35.51,-3.205,-2.749,-3.682
2/25/2012 11:00,180348,2.813,121.1,2.501,129.9,2.817,-32.16,2.36,0,2.56,0,0.651,0,15.17,-35.26,-3.206,-2.759,-3.683
2/25/2012 11:10,180349,2.514,117.1,2.712,118.7,2.871,-31.67,2.36,0,2.56,0,0.651,0,15.16,-34.82,-3.205,-2.759,-3.682
2/25/2012 11:20,180350,2.313,115.3,2.536,117.8,2.7,-31.29,2.36,0,2.56,0,0.652,0,15.16,-34.39,-3.206,-2.75,-3.692
2/25/2012 11:30,180351,1.632,124.7,2.095,115.9,2.303,-30.7,2.36,0,2.56,0,0.66,0,15.15,-33.96,-3.206,-2.76,-3.693
2/25/2012 11:40,180352,2.342,129.1,2.032,122.7,2.342,-31.37,2.36,0,2.56,0,0.652,0,15.16,-33.54,-3.207,-2.761,-3.694
2/25/2012 11:50,180353,0.828,112.3,1.622,121.9,2.372,-28.81,2.36,0,2.56,0,0.655,0,15.15,-33.22,-3.209,-2.763,-3.696
2/25/2012 12:00,180354,0.519,116,0.486,118.9,0.745,-26.65,2.36,0,2.56,0,0.653,0,15.15,-32.68,-3.21,-2.764,-3.697
2/25/2012 12:10,180355,1.955,130.5,1.185,119.3,2.087,-29.77,1.982,0,2.56,0,0.642,0,15.14,-32.03,-3.21,-2.755,-3.697
2/25/2012 12:20,180356,1.896,109.8,1.598,131.9,1.945,-29.57,1.978,0,2.56,0,0.651,0,15.14,-31.68,-3.211,-2.755,-3.698
2/25/2012 12:30,180357,1.744,110.9,1.49,121.5,1.926,-28.91,2.36,0,2.56,0,0.645,0,15.14,-31.3,-3.21,-2.764,-3.697
2/25/2012 12:40,180358,1.749,119.4,1.918,118.4,2.141,-30.33,1.983,0,2.56,0,0.658,0,15.14,-30.93,-3.21,-2.744,-3.696
2/25/2012 12:50,180359,1.847,142.8,1.862,132.8,2.117,-30.29,1.98,0,2.56,0,0.649,0,15.14,-30.64,-3.209,-2.753,-3.696
2/25/2012 13:00,180360,2.004,149.2,1.981,137.8,2.185,-31.25,2.36,0,2.56,0,0.65,0,15.14,-30.56,-3.209,-2.753,-3.696
2/25/2012 13:10,180361,2.421,130.5,1.964,141.8,2.421,-30.95,1.981,0,2.56,0,0.651,0,15.13,-30.48,-3.208,-2.752,-3.695
2/25/2012 13:20,180362,1.828,152.1,2.099,136,2.514,-30.99,1.978,0,2.56,0,0.65,0,15.13,-30.32,-3.209,-2.753,-3.696
2/25/2012 13:30,180363,1.828,155.6,1.781,150.3,2.117,-31.33,1.979,0,2.56,0,0.649,0,15.13,-30.16,-3.21,-2.764,-3.697
2/25/2012 13:40,180364,2.215,143.2,1.844,147.8,2.239,-30.37,1.981,0,2.56,0,0.653,0,15.13,-29.92,-3.212,-2.766,-3.699
2/25/2012 13:50,180365,2.421,128.8,2.445,130.3,2.661,-30.87,1.98,0,2.56,0,0.651,0,15.13,-29.76,-3.213,-2.767,-3.699
2/25/2012 14:00,180366,1.862,130.9,2.222,133,2.528,-30.42,1.984,0,2.56,0,0.656,0,15.14,-29.53,-3.213,-2.748,-3.7
2/25/2012 14:10,180367,1.725,162.3,1.668,138.7,1.921,-29.57,1.983,0,2.56,0,0.645,0,15.13,-29.14,-3.215,-2.75,-3.712
2/25/2012 14:20,180368,1.681,177,1.984,173.2,2.259,-29.26,1.985,0,2.56,0,0.649,0,15.13,-28.8,-3.216,-2.751,-3.713
2/25/2012 14:30,180369,2.641,140.7,1.888,146,2.641,-31.15,1.986,0,2.56,0,0.653,0,15.14,-28.57,-3.217,-2.761,-3.713
2/25/2012 14:40,180370,2.053,123.6,2.467,130.1,2.827,-29.85,1.984,0,2.56,0,0.653,0,15.12,-28.57,-3.215,-2.76,-3.712
2/25/2012 14:50,180371,1.994,140.5,1.949,129.3,2.372,-30.29,1.987,0,2.56,0,0.644,0,15.12,-28.42,-3.215,-2.759,-3.711
2/25/2012 15:00,180372,1.945,146.6,1.935,149,2.391,-30.09,1.984,0,2.56,0,0.654,0,15.13,-28.31,-3.214,-2.749,-3.711
2/25/2012 15:10,180373,1.284,146.9,1.542,143.6,2.024,-28.74,1.981,0,2.56,0,0.652,0,15.13,-28.23,-3.214,-2.749,-3.72
2/25/2012 15:20,180374,1.073,157.2,1.472,147.9,2.073,-28.23,1.983,0,2.56,0,0.655,0,15.13,-28.09,-3.214,-2.748,-3.72
2/25/2012 15:30,180375,0.534,118.2,0.93,125.2,1.343,-26.72,1.982,0,2.56,0,0.66,0,15.13,-27.72,-3.214,-2.749,-3.72
2/25/2012 15:40,180376,1.744,137.8,1.38,127.4,1.931,-29.12,1.98,0,2.56,0,0.656,0,15.13,-27.36,-3.213,-2.747,-3.719
2/25/2012 15:50,180377,1.446,102.1,1.517,127.5,2.078,-28.12,1.992,0,2.56,0,0.66,0,15.13,-27.43,-3.212,-2.757,-3.718
2/25/2012 16:00,180378,1.519,98.6,1.503,105.2,1.813,-28.53,1.986,0,2.56,0,0.667,0,15.15,-27.43,-3.212,-2.747,-3.718
2/25/2012 16:10,180379,1.014,112.6,1.101,113.6,1.642,-27.5,1.984,0,2.56,0,0.655,0,15.15,-27.43,-3.212,-2.746,-3.718
2/25/2012 16:20,180380,1.171,104.9,0.883,96.7,1.171,-26.75,1.979,0,2.56,0,0.65,0,15.15,-27.43,-3.212,-2.747,-3.719
2/25/2012 16:30,180381,1.161,106.2,1.371,116.3,1.896,-27.18,1.984,0,2.56,0,0.657,0,15.15,-27.54,-3.213,-2.747,-3.719
2/25/2012 16:40,180382,1.994,114.1,1.526,105,2.156,-27.54,1.988,0,2.56,0,0.66,0,15.15,-27.76,-3.213,-2.747,-3.719
2/25/2012 16:50,180383,2.327,107.2,1.651,117.8,2.563,-29.14,1.977,0,2.56,0,0.662,0,15.16,-28.12,-3.213,-2.747,-3.719
2/25/2012 17:00,180384,1.739,105.2,1.678,106.5,2.097,-28.27,1.977,0,2.56,0,0.66,0,15.17,-28.57,-3.213,-2.747,-3.719
2/25/2012 17:10,180385,2.171,106.1,1.654,108.5,2.264,-28.65,1.981,0,2.56,0,0.663,0,14.66,-28.95,-3.214,-2.749,-3.72
2/25/2012 17:20,180386,2.612,114.1,1.97,108.5,2.612,-30.71,1.977,0,2.56,0,0.648,0,14.06,-29.45,-3.216,-2.76,-3.722
2/25/2012 17:30,180387,2.087,99.2,2.411,108.2,2.803,-30.03,2.36,0,2.56,0,0.672,0,13.79,-30.08,-3.217,-2.761,-3.732
2/25/2012 17:40,180388,1.715,89.1,2.007,94.2,2.288,-28.72,1.976,0,2.56,0,0.672,0,13.65,-30.81,-3.217,-2.761,-3.723
2/25/2012 17:50,180389,2.068,84.1,1.666,83.3,2.347,-30.85,1.978,0,2.56,0,0.673,0,13.53,-31.56,-3.224,-2.759,-3.731
2/25/2012 18:00,180390,1.661,107.4,1.997,96.1,2.293,-30.11,2.36,0,2.56,0,0.669,0,13.44,-32.29,-3.222,-2.756,-3.728
2/25/2012 18:10,180391,1.632,99.4,1.984,97.8,2.293,-29.28,1.985,0,2.56,0,0.674,0,13.36,-32.82,-3.221,-2.756,-3.728
2/25/2012 18:20,180392,2.156,104.8,1.659,104.1,2.161,-30.72,1.984,0,2.56,0,0.677,0,13.3,-33.18,-3.221,-2.756,-3.727
2/25/2012 18:30,180393,1.686,98.1,2.012,103.8,2.347,-29.55,1.985,0,2.56,0,0.667,0,13.24,-33.5,-3.222,-2.756,-3.728
2/25/2012 18:40,180394,1.901,98.7,1.613,101.6,1.901,-29.2,1.982,0,2.56,0,0.674,0,13.2,-33.73,-3.222,-2.756,-3.728
2/25/2012 18:50,180395,2.592,97.8,2.323,98.6,3.156,-30.27,2.36,0,2.56,0,0.665,0,13.16,-33.87,-3.222,-2.756,-3.728
2/25/2012 19:00,180396,2.724,93.6,2.569,96.4,3.018,-30.35,2.36,0,2.56,0,0.656,0,13.13,-33.96,-3.222,-2.757,-3.728
2/25/2012 19:10,180397,2.577,88.6,2.896,87.3,3.435,-30.97,2.36,0,2.56,0,0.675,0,13.1,-34.01,-3.222,-2.757,-3.728
2/25/2012 19:20,180398,3.611,85.5,3.226,88.3,3.866,-30.35,2.36,0,2.56,0,0.663,0,13.07,-34.01,-3.221,-2.756,-3.737
2/25/2012 19:30,180399,2.96,90.3,3.305,86.2,3.798,-29.71,2.36,0,2.56,0,0.652,0,13.06,-33.87,-3.221,-2.756,-3.747
2/25/2012 19:40,180400,3.655,102,3.706,101.1,3.998,-31.23,2.36,0,2.56,0,0.661,0,13.04,-33.63,-3.222,-2.756,-3.747
2/25/2012 19:50,180401,1.877,126.5,2.689,121.5,3.582,-29.95,2.36,0,2.56,0,0.653,0,13.02,-33.54,-3.222,-2.756,-3.747
2/25/2012 20:00,180402,3.072,111.9,2.667,119.2,3.112,-30.39,2.36,0,2.56,0,0.655,0,13.01,-33.4,-3.221,-2.756,-3.747
2/25/2012 20:10,180403,2.817,117.1,2.947,111,3.17,-30.58,2.36,0,2.56,0,0.661,0,13,-33.36,-3.222,-2.756,-3.747
2/25/2012 20:20,180404,2.234,116.3,2.545,121.8,2.886,-30.19,2.36,0,2.56,0,0.661,0,12.99,-33.36,-3.221,-2.755,-3.747
2/25/2012 20:30,180405,1.107,102.3,1.46,102.3,2.19,-28.25,2.36,0,2.56,0,0.661,0,12.97,-33.31,-3.221,-2.755,-3.746
2/25/2012 20:40,180406,3.65,85.6,1.856,94.8,3.748,-30.07,2.36,0,2.56,0,0.666,0,12.97,-33.31,-3.221,-2.755,-3.746
2/25/2012 20:50,180407,3.646,99.9,3.712,100.3,3.925,-30.81,2.36,0,2.56,0,0.662,0,12.96,-33.27,-3.221,-2.756,-3.747
2/25/2012 21:00,180408,2.205,111.7,3.076,107.2,3.695,-30.11,2.36,0,2.56,0,0.667,0,12.95,-33.18,-3.221,-2.756,-3.747
2/25/2012 21:10,180409,0.617,85.1,1.168,127.7,2.23,-29.91,2.36,0,2.56,0,0.668,0,12.95,-33.18,-3.221,-2.756,-3.747
2/25/2012 21:20,180410,1.328,125.4,1.044,121.7,1.607,-29.63,2.36,0,2.56,0,0.668,0,12.94,-33.22,-3.221,-2.756,-3.747
2/25/2012 21:30,180411,1.72,120.3,1.51,107.9,1.96,-29.99,2.36,0,2.56,0,0.659,0,12.94,-33.27,-3.221,-2.756,-3.747
2/25/2012 21:40,180412,1.607,93.5,1.595,120.3,2.136,-30.6,2.36,0,2.56,0,0.68,0,12.93,-33.27,-3.222,-2.756,-3.747
2/25/2012 21:50,180413,1.014,39.95,0.567,93.1,1.401,-27.14,2.36,0,2.56,0,0.682,0,12.92,-33.31,-3.22,-2.755,-3.746
2/25/2012 22:00,180414,2.151,86.8,1.532,64.51,2.426,-29.32,2.36,0,2.56,0,0.655,0,12.92,-33.27,-3.221,-2.756,-3.747
2/25/2012 22:10,180415,2.955,92.7,2.542,86.1,3.087,-29.75,2.36,0,2.56,0,0.661,0,12.92,-33.18,-3.221,-2.756,-3.747
2/25/2012 22:20,180416,3.861,97,3.727,87.6,4.366,-29.71,2.36,0,2.56,0,0.654,0,12.91,-32.91,-3.221,-2.756,-3.757
2/25/2012 22:30,180417,4.273,93.7,3.884,98.5,4.322,-30.23,2.36,0,2.56,0,0.653,0,12.91,-32.73,-3.222,-2.756,-3.747
2/25/2012 22:40,180418,3.42,107.6,3.946,99.7,4.39,-29.63,2.36,0,2.56,0,0.656,0,12.91,-32.55,-3.22,-2.755,-3.756
2/25/2012 22:50,180419,2.269,179,2.194,148.3,3.229,-29.95,2.36,0,2.56,0,0.653,0,12.9,-32.42,-3.22,-2.755,-3.756
2/25/2012 23:00,180420,3.273,120,2.965,114.9,3.954,-30.19,2.36,0,2.56,0,0.664,0,12.9,-32.33,-3.22,-2.755,-3.756
2/25/2012 23:10,180421,2.592,107.7,2.904,129.2,3.538,-30.03,2.36,0,2.56,0,0.66,0,12.89,-32.29,-3.22,-2.755,-3.765
2/25/2012 23:20,180422,2.475,113.5,2.6,114.3,2.798,-29.35,2.36,0,2.56,0,0.666,0,12.89,-32.37,-3.22,-2.755,-3.765
2/25/2012 23:30,180423,2.636,106.7,2.523,113.7,3.097,-30.31,2.36,0,2.56,0,2.72,0,12.89,-32.51,-3.22,-2.754,-3.765
2/25/2012 23:40,180424,2.974,111.7,2.573,112.6,3.459,-30.56,2.36,0,2.56,0,0.665,0,12.89,-32.68,-3.22,-2.755,-3.765
2/25/2012 23:50,180425,2.989,111.2,3.232,109.1,3.636,-30.03,2.36,0,2.56,0,0.655,0,12.88,-32.82,-3.221,-2.755,-3.766
2/26/2012 0:00,180426,3.229,101.6,3.225,104.8,3.665,-30.89,2.36,0,2.56,0,0.663,0,12.88,-32.82,-3.221,-2.755,-3.766
2/26/2012 0:10,180427,2.842,109.6,3.302,108.6,3.567,-30.43,2.36,0,2.56,0,0.662,0,12.88,-32.91,-3.221,-2.755,-3.766
2/26/2012 0:20,180428,2.004,112.2,2.57,109.9,3.195,-29.08,2.36,0,2.56,0,0.664,0,12.88,-32.99,-3.221,-2.756,-3.766
2/26/2012 0:30,180429,2.215,93.7,2.028,94.6,2.352,-28.4,2.36,0,2.56,0,0.682,0,12.87,-33.08,-3.221,-2.756,-3.767
